handle,title,collections,image_position,is_featured,url,width,height,altText,has_alt
the-solid-orange-silk-pocket-square,THE SOLID ORANGE SILK POCKET SQUARE,pocket-squares|solid-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/9-1_03003fd5-d28b-46d5-ae26-2977517f56d0.jpg?v=1719830803,1174,1171,,no
the-solid-orange-silk-pocket-square,THE SOLID ORANGE SILK POCKET SQUARE,pocket-squares|solid-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/9-4.jpg?v=1719830803,2000,2000,,no
the-solid-purple-silk-pocket-square,THE SOLID PURPLE SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|solid-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-2_77e52016-bfc9-4935-9e00-2c74fc1e2661.jpg?v=1719830813,1174,1171,,no
the-solid-purple-silk-pocket-square,THE SOLID PURPLE SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|solid-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-4_cc2ab0d0-e8ff-4056-a63d-bde46a2a8740.jpg?v=1719830813,2000,2000,,no
the-solid-purple-silk-pocket-square,THE SOLID PURPLE SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|solid-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-1_974f5143-5a58-4337-9022-98bad091ecce.jpg?v=1719830813,1174,1171,,no
the-solid-purple-silk-pocket-square,THE SOLID PURPLE SILK POCKET SQUARE,pocket-squares|purple-silk-accessories|solid-silk-accessories|wedding-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/5-3_fba22a56-bd1d-46b2-9472-16eea9407993.jpg?v=1719830813,2000,2000,,no
the-solid-reddish-maroon-silk-pocket-square,THE SOLID REDDISH MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|solid-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/52-2.jpg?v=1719831124,1174,1171,,no
the-solid-reddish-maroon-silk-pocket-square,THE SOLID REDDISH MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|solid-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/52-4.jpg?v=1719831124,2000,2000,,no
the-solid-reddish-maroon-silk-pocket-square,THE SOLID REDDISH MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|solid-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/52-1.jpg?v=1719831124,1174,1171,,no
the-solid-reddish-maroon-silk-pocket-square,THE SOLID REDDISH MAROON SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|solid-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|business-formal-silk-accessories|new-arrivals|solid-silk-pocket-squares|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/52-3_1.jpg?v=1719831124,2000,2000,,no
huroof-silk-scarf-pocket-square-set,HUROOF SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-7.jpg?v=1719831135,2000,2000,,no
huroof-silk-scarf-pocket-square-set,HUROOF SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-5_e4866cee-ea83-4c6c-af07-d81f2b370e49.jpg?v=1719831135,3000,3000,,no
huroof-silk-scarf-pocket-square-set,HUROOF SILK SCARF & POCKET SQUARE SET,gift-sets|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-1_2a04736b-48b1-4dfe-8138-3a887d071b9f.jpg?v=1719831135,1174,1171,,no
huroof-silk-scarf,HUROOF SILK SCARF,silk-scarves|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-5_5342c791-e79d-47d6-ae03-069da6c76496.jpg?v=1719831139,3000,3000,,no
huroof-silk-scarf,HUROOF SILK SCARF,silk-scarves|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-1_719b3bb8-44ab-4e05-9f6e-538e29713259.jpg?v=1719831139,1174,1171,,no
huroof-silk-pocket-square,HUROOF SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-1_5fe3df98-3c68-4d41-b0ad-c414025aeb1f.jpg?v=1719831148,1174,1171,,no
huroof-silk-pocket-square,HUROOF SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-2_3b3ce468-1719-46cd-ae81-6f87db025544.jpg?v=1719831148,1174,1171,,no
huroof-silk-pocket-square,HUROOF SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-3_e3a71bf2-b0b2-40c3-93b9-6806cdc0c775.jpg?v=1719831148,2000,2000,,no
huroof-silk-pocket-square,HUROOF SILK POCKET SQUARE,pocket-squares|white-ivory-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/37-4_448f994d-db82-4a5f-ae73-c934e42bad7b.jpg?v=1719831148,2000,2000,,no
diwan-e-ghalib-silk-scarf-pocket-square-set,DIWAN-E-GHALIB SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-7.jpg?v=1719831158,2000,2000,,no
diwan-e-ghalib-silk-scarf-pocket-square-set,DIWAN-E-GHALIB SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulabscarf_d733e8c1-479c-49c9-a29d-7cc0cbf0071d.jpg?v=1719831158,3000,3000,,no
diwan-e-ghalib-silk-scarf-pocket-square-set,DIWAN-E-GHALIB SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-1_26d3d079-284a-440b-a97f-44b8353e949b.jpg?v=1719831158,1174,1171,,no
diwan-e-ghalib-silk-pocket-square,DIWAN-E-GHALIB SILK POCKET SQUARE,pocket-squares|black-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-1_d7c4d5d6-70a4-40fe-97b1-37da3c8e507a.jpg?v=1719831172,1174,1171,,no
diwan-e-ghalib-silk-pocket-square,DIWAN-E-GHALIB SILK POCKET SQUARE,pocket-squares|black-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-2_69825eff-22b8-48f2-8dee-f52b9607bbc7.jpg?v=1719831172,1174,1171,,no
diwan-e-ghalib-silk-pocket-square,DIWAN-E-GHALIB SILK POCKET SQUARE,pocket-squares|black-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-3_097f3ba5-1fc8-481d-8882-bded114beecf.jpg?v=1719831172,2000,2000,,no
diwan-e-ghalib-silk-pocket-square,DIWAN-E-GHALIB SILK POCKET SQUARE,pocket-squares|black-silk-accessories|calligraphy-art-silk-accessories|festive-eid-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-4.jpg?v=1719831172,2000,2000,,no
gulmohar-silk-scarf-pocket-square-set,GULMOHAR SILK SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf-_-pocket-square-set.jpg?v=1719831189,2000,2000,GULMOHAR SILK SCARF & POCKET SQUARE SET01,yes
gulmohar-silk-scarf-pocket-square-set,GULMOHAR SILK SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf.jpg?v=1719831189,3000,3000,GULMOHAR SILK SCARF & POCKET SQUARE SET02,yes
gulmohar-silk-scarf-pocket-square-set,GULMOHAR SILK SCARF & POCKET SQUARE SET,gift-sets|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square01_9eafb8db-c91c-42fa-8d3c-abce708763f6.jpg?v=1719831189,1174,1171,GULMOHAR SILK SCARF & POCKET SQUARE SET03,yes
gulmohar-silk-scarf,GULMOHAR SILK SCARF,silk-scarves|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/38-5_b54b358c-728a-41e7-9b3a-8600adb3b0d1.jpg?v=1719831194,3000,3000,,no
gulmohar-silk-scarf,GULMOHAR SILK SCARF,silk-scarves|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square01_377c22ee-0946-4834-8afa-9a1eb869e2f7.jpg?v=1719831194,1174,1171,,no
gulmohar-silk-pocket-square,GULMOHAR SILK POCKET SQUARE,pocket-squares|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square01_cb78ea43-4c0c-49ad-b52a-f9d05d2a6c10.jpg?v=1719831202,1174,1171,GULMOHAR SILK POCKET SQUARE01,yes
gulmohar-silk-pocket-square,GULMOHAR SILK POCKET SQUARE,pocket-squares|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square02.jpg?v=1719831202,1174,1171,GULMOHAR SILK POCKET SQUARE02,yes
gulmohar-silk-pocket-square,GULMOHAR SILK POCKET SQUARE,pocket-squares|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square03.jpg?v=1719831202,2000,2000,GULMOHAR SILK POCKET SQUARE03,yes
gulmohar-silk-pocket-square,GULMOHAR SILK POCKET SQUARE,pocket-squares|green-silk-accessories|calligraphy-art-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square04.jpg?v=1719831202,2000,2000,GULMOHAR SILK POCKET SQUARE04,yes
caput-mortuum-dark-silk-pocket-square,CAPUT MORTUUM DARK SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|damask-brocade-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-1.jpg?v=1719831210,1174,1171,,no
caput-mortuum-dark-silk-pocket-square,CAPUT MORTUUM DARK SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|damask-brocade-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-2.jpg?v=1719831210,1174,1171,,no
caput-mortuum-dark-silk-pocket-square,CAPUT MORTUUM DARK SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|damask-brocade-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-3.jpg?v=1719831210,1174,1171,,no
caput-mortuum-dark-silk-pocket-square,CAPUT MORTUUM DARK SILK POCKET SQUARE,pocket-squares|red-maroon-silk-accessories|damask-brocade-silk-accessories|wedding-silk-accessories|festive-eid-silk-accessories|new-arrivals|gifts-for-him,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-4.jpg?v=1719831210,1174,1171,,no
the-umber-brown-plaid-silk-scarf-pocket-square-set,THE UMBER BROWN PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-7.jpg?v=1719831221,2000,2000,,no
the-umber-brown-plaid-silk-scarf-pocket-square-set,THE UMBER BROWN PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-5_5452cc4d-43a4-421b-96c6-b024b7df8b87.jpg?v=1719831221,3000,3000,,no
the-umber-brown-plaid-silk-scarf-pocket-square-set,THE UMBER BROWN PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-1_6dfa4b02-2487-462f-b297-86d5c8c19a14.jpg?v=1719831221,1174,1171,,no
the-umber-brown-plaid-silk-scarf,THE UMBER BROWN PLAID SILK SCARF,silk-scarves|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-5.jpg?v=1719831226,3000,3000,,no
the-umber-brown-plaid-silk-scarf,THE UMBER BROWN PLAID SILK SCARF,silk-scarves|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-1_da76a325-501d-4b62-ace3-a2ea6620ed52.jpg?v=1719831226,1174,1171,,no
the-umber-brown-plaid-silk-pocket-square,THE UMBER BROWN PLAID SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-1.jpg?v=1719831234,1174,1171,,no
the-umber-brown-plaid-silk-pocket-square,THE UMBER BROWN PLAID SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-2.jpg?v=1719831234,1174,1171,,no
the-umber-brown-plaid-silk-pocket-square,THE UMBER BROWN PLAID SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-3.jpg?v=1719831234,2000,2000,,no
the-umber-brown-plaid-silk-pocket-square,THE UMBER BROWN PLAID SILK POCKET SQUARE,pocket-squares|brown-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-4.jpg?v=1719831234,2000,2000,,no
the-blue-plaid-silk-scarf-pocket-square-set,THE BLUE PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|blue-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-7.jpg?v=1719831244,2000,2000,,no
the-blue-plaid-silk-scarf-pocket-square-set,THE BLUE PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|blue-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-5_1235d86c-92b4-4d2b-8dd9-c78a2dde4d4e.jpg?v=1719831244,3000,3000,,no
the-blue-plaid-silk-scarf-pocket-square-set,THE BLUE PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|blue-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-4_34d44ce9-33ab-4aec-bf44-59ff9430ef15.jpg?v=1719831244,1174,1171,,no
the-blue-plaid-silk-pocket-square,THE BLUE PLAID SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-4.jpg?v=1719831256,1174,1171,,no
the-blue-plaid-silk-pocket-square,THE BLUE PLAID SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-2_66d2e958-b326-479a-9816-77b387a09abc.jpg?v=1719831256,1174,1171,,no
the-blue-plaid-silk-pocket-square,THE BLUE PLAID SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,2,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-3_daa35e67-139e-4679-bc72-25fbfdba2c44.jpg?v=1719831256,2000,2000,,no
the-blue-plaid-silk-pocket-square,THE BLUE PLAID SILK POCKET SQUARE,pocket-squares|blue-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals,3,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-1_0e3fd0c9-01d5-4948-bedb-071353ace1cf.jpg?v=1719831256,2000,2000,,no
the-yellow-classic-plaid-silk-scarf-pocket-square-set,THE YELLOW CLASSIC PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,0,true,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-7.jpg?v=1719831267,2000,2000,,no
the-yellow-classic-plaid-silk-scarf-pocket-square-set,THE YELLOW CLASSIC PLAID SILK SCARF & POCKET SQUARE SET,gift-sets|black-silk-accessories|plaid-check-silk-accessories|casual-daytime-silk-accessories|new-arrivals|gifts-for-him,1,false,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-5_3c594b92-bfb3-4292-a7b6-26e6e97196e6.jpg?v=1719831267,3000,3000,,no
